,45c82f0f888d46efb97087e7880b781e,365522896e3a4ccc90708a53596cebc5,eba2e080d1f74bbea6058511f0e77df8,979274be310c4f5e9d8ce6130feba39d,5988e9eae5054dcf91a8ca8a2f0091ef,8e97623f22ba4aab8faf9b47c9ff262b,7cd381969b134819831707f742a1874a,db607f30378d4255a2833f80e3268a28,f859b09a62604641b622eeee855d03e4,9c9f2012425c413680249415ffb9ed38,0db45b1791504bc99ec48d966c60a4c0,cdb6c5900b8a471ca508f59ebeba72b8,cf86a682705c4b04bf5c8783bd29126c,0e7d5de1370e490aacad639dea9c9168,2f33022c2e98444182b2e14fcf3458f4,8e19b075bc1e4bdc85609f44beaf45d0,e5f201d4c2e1442994e2c099c4645af6,d30d64d50d3843f9a977e8cbabd50e22,0ec52070f4fa48c5853711ef9e0219ca,1aba2d17f9a6401a935bc82e19f3f733,3fc84ce7c68f4c68bc86a048500cf3bd,9fb146447d254de5a4b0ce44ffcb16b7,3e578e603abc4b9782e47a03bc580fb4,94ca3ad739e044d398d27732aed7c782,d44785df48ee4f2ea0ee316a448134b9,93cffc3c050a447dab3ddfc86f19f1d3,051adf651cc24224bd30b3112b6412f0,2afccca99a9c4451a4f348a102401aec,98e6c1f561444abf8d40b73a70cace03,fc5b336ee8a84da9a424023e191ad8e3,84b809309ab84bdbbe14d7daa02c1bf3,efb5a0f8406a417183da138a6ca51c51,9511baa5c0984ec5812a0701ac7c4f9c,5b8a929b75aa44789760e4c2174a50f5,60974262258e4e7890f96f58c2b3a97d,cd7676427e8a4285b87c542329a67396,ee3c5e3a7fa34584a53f8f6dd03a87fb,d23a2b5a39f945239eec2db2d57d8854,973875a280eb43dfb2a26865cef2043e,201c18b2770a4a57bc9a826da89e2a39,358d9f4ebbdf45d6904525e80ee3cfc3,a7fa8b5898d241369ca5984fc5d01d3c,e82ad5d7f1f045cd84bb21a17d98d88b,48964af3a69e4278ab51225e0241c407,b911a722773245bbaaebc7f5a113a76b,dedc99d099b84ff0a89c5dbc94b7d1dd,6249a6e3215048fa910cf76346d1410f,09da314d4d9e478aaa0f1f02ab45d597,1d2f749a2c6b4ba5b65432b62469ffcd,78e7fa390bec4368a74470491078f087,f1766c3131da46e4b3e89fbd182d43c4,1cbfc9a1602c490a9b53ac9a944c07dc,01d86954bb384915b30a5f6b1d7af50c,3ee38610748f4af6801f4cca3a155aa6,447b705589d84b8e8af891d23ba80877,58caed9424ac4a998915f7b30580c14b
062e742174524a818e77c3afbe5defd6,0.00020218197110721318,0.08667324073758931,0.00020218197110721318,0.04648211991583746,0.05786392070283212,0.039566610726112166,0.09846907679565388,0.039566610726112166,0.00013158489224390242,0.00016420152209321574,0.000153280490298148,0.03424335398454272,0.013423646351361774,0.09345354358224292,0.00010970730499581318,0.16629933960944446,0.00025538862668483413,0.03424335398454272,9.704286271376816e-05,0.02076291979673105,0.019254015942338068,0.00010838621703402645,0.23012621716575887,0.00018516421781250523,0.00015149420954353068,5.830227579724551e-05,0.03424335398454272,0.00019150147010971866,,0.09233193395745497,0.000153280490298148,0.055839057418943634,0.21290163319501657,0.06341713035855662,0.00010745348324905715,0.01419483769315237,0.0427040660219472,0.00015149420954353068,0.0001965505958965828,8.660042706213001e-05,0.03424335398454272,8.628617345255112e-05,0.025858986957541973,0.03424335398454272,0.05419185824439867,0.00011240190555162912,0.025858986957541973,0.0002777412512287622,0.00013062380739799998,0.03424335398454272,0.0001168247848412233,0.00019655176470847593,0.06569507671970488,7.537580578997965e-05,6.55150949877657e-05,8.274257587436772e-05
d55d72cbee29435e8be6c18cc676a7eb,5.7818710981603616e-05,1.3075615067060938e-05,5.7818710981603616e-05,2.5484880784240253e-05,3.451474775819225e-05,0.056427903649607945,0.022386619318902092,0.056427903649607945,0.023981896857334716,0.044978930548590645,4.3834177296488594e-05,0.00979269603630046,0.06789018592043129,0.05613195619849587,3.137339558708684e-05,0.03198927676950001,7.303441109716372e-05,0.00979269603630046,2.775169913196391e-05,0.1158085056754019,0.030471725457959436,3.0995599275054064e-05,2.5484880784240253e-05,5.295208239986334e-05,4.332334811563917e-05,1.6672913096208394e-05,0.00979269603630046,5.4764369405393555e-05,,2.756588523110593e-05,4.3834177296488594e-05,2.908635699417115e-05,0.03579816044969717,2.8896438875017222e-05,3.072886201435479e-05,0.13669329824643553,2.7799561729858476e-05,4.332334811563917e-05,5.620828620461029e-05,0.021639886342552008,0.00979269603630046,2.4675569721872116e-05,0.03687878233031625,0.00979269603630046,0.026652494319531077,3.2143980273220765e-05,0.03687878233031625,7.942667214352746e-05,3.735496358009426e-05,0.00979269603630046,3.3408807092106414e-05,5.6208620453983135e-05,0.10108003171452656,2.1555492342417045e-05,0.01637104177603669,2.366219428050079e-05
f8e74d4c0d7d44148efdbb6c2e4297aa,0.00017079249545090417,0.07644953610732154,0.00017079249545090417,7.528058497869451e-05,0.2969247513871457,0.06673885101300987,0.021514669987626363,0.06673885101300987,0.00011115586610864057,0.0001387086472723411,0.00012948314480560932,0.028926950546581447,0.022605667612444258,0.23075866585102897,9.267485269244117e-05,0.018822011584761385,0.4688048820770511,0.028926950546581447,0.029776550285609178,0.042936045698907556,0.1306368066791226,9.155886837164309e-05,7.528058497869451e-05,0.00015641680934865644,0.46828261612391525,0.017889421215475244,0.028926950546581447,0.00016177018051333417,,0.03903924900598396,0.06528085335935872,0.023627881359730835,0.04501721809147836,0.29660401894718347,9.077094484980839e-05,0.040440757532560254,0.11567971525008593,0.46828261612391525,0.011573941355860897,0.016035550514744028,0.028926950546581447,0.16999988161341079,0.04361756153068249,0.028926950546581447,0.15560805826496607,0.14120875144342826,0.04361756153068249,0.00023462092652100193,0.011584691142744706,0.028926950546581447,9.868731828203864e-05,0.00016603639877483574,0.0724697590119519,6.367344178609626e-05,0.10825816864205833,0.06077185869184748
7b66f034acbe454fbfae3fb21db42d55,9.238160768816073e-05,2.0891962496205834e-05,9.238160768816073e-05,4.0719245009428105e-05,0.02733286289590583,0.018078897389478765,2.1688899650776036e-05,0.018078897389478765,6.012417341860317e-05,7.502746418359123e-05,7.003739276764448e-05,0.01564657855694424,0.11702114603573978,0.07137104873321598,5.0127799007727795e-05,0.0465314740359832,0.00011669295629680779,0.01564657855694424,4.4341123113323594e-05,0.00010802579460591062,3.331537331057135e-05,4.9524163435579695e-05,4.0719245009428105e-05,8.460580354501116e-05,6.922119987472594e-05,0.021232400379221552,0.01564657855694424,0.01069555874285086,,4.40442332899318e-05,7.003739276764448e-05,4.6473613390797574e-05,3.984281295076498e-05,4.6170165927533764e-05,4.9097975847593244e-05,0.006485948869647431,0.11089694272513947,6.922119987472594e-05,8.980850241767439e-05,3.956973331830104e-05,0.01564657855694424,3.942614359308608e-05,0.03044186382902106,0.01564657855694424,0.06597846071609684,5.135902417612663e-05,0.03044186382902106,0.00012690638620902733,0.08484377016429606,0.01564657855694424,0.05182463835314457,8.98090364747972e-05,0.028647409883878282,0.06272176201710536,0.17617830622280434,3.7806992095651816e-05
ea3b70cbb4b44254924958847820e7e9,0.19711237585255076,3.54109811937327e-05,0.19711237585255076,6.901737543869879e-05,9.347178526619726e-05,0.030642956379924584,0.009667655925343006,0.030642956379924584,0.0269634962496207,0.05613477344435529,0.00011871037958274797,0.02652028018558985,0.01039614467995983,0.10194416961075627,8.496447130173773e-05,0.01449102110325239,0.00019778956053639188,0.02652028018558985,0.05139793670011977,0.11533754688827987,0.09419592534739818,8.394133487321473e-05,6.901737543869879e-05,0.00014340321158230727,0.00011732696760377062,4.51530737993255e-05,0.02652028018558985,0.00014831119187549754,,7.465308809574003e-05,0.00011871037958274797,0.03489174053715786,6.75318606550809e-05,7.825645281855807e-05,0.07585470618103124,0.28231495601420153,7.528592364957862e-05,0.00011732696760377062,0.056214512438163715,6.706900237973561e-05,0.02652028018558985,6.682562394843106e-05,0.07709612115549361,0.02652028018558985,0.014473534688103782,8.705134520318856e-05,0.07709612115549361,0.00021510088658394702,0.14172959342205346,0.02652028018558985,0.03202682397294702,0.09588778303544553,0.13834012524556125,5.837592572465883e-05,0.06387234211103857,6.408123154221926e-05
5a2c175d41924e9ca0deca63b56395d8,0.0005023217681386886,0.01983947235434508,0.0005023217681386886,0.00022140947383652996,0.0899606869528682,0.0248155174334786,0.015566007827395015,0.0248155174334786,0.04808995234371539,0.1540596282490488,0.00038082587921205527,0.08507772491441908,0.06904518033341696,0.020964181024442287,0.00027256815788982675,0.02334442992023592,0.0006345138778512012,0.08507772491441908,0.00024110330964065334,0.026086464298264937,0.00018115117983285943,0.00026928591053019667,0.00022140947383652996,0.0004600411044477968,0.00037638785883794553,0.0001448521948054991,0.08507772491441908,0.01489602138178006,,0.00023948898158596138,0.00038082587921205527,0.000252698651110951,0.0002166439051007359,0.07890555817470013,0.00026696853039238005,0.009073068771288448,0.12374120371150789,0.00037638785883794553,0.0004883305980191916,0.00021515904412835503,0.08507772491441908,0.07588533442417429,0.13307806109500717,0.08507772491441908,0.09992945667473457,0.0002792629017792667,0.13307806109500717,0.12712332649717778,0.02655411348761574,0.08507772491441908,0.10326373294460811,0.000488333501936161,0.039132533536206104,0.057854651955501775,0.03672385596617739,0.00020557420024123582
3e0f0f038aea4921a2da5e574221053d,0.00018516541585803035,4.1874882030182446e-05,0.00018516541585803035,0.0924502383070557,0.054248371665380025,0.00011779790223120881,0.02282129670927094,0.00011779790223120881,0.0001205101085895341,0.00015038157436297306,0.0001403797063286558,0.031361277398760996,0.08335093637004451,0.02809723024605367,0.00010047383869574305,0.017136204045737537,0.00023389395704541855,0.031361277398760996,8.887529353900713e-05,0.00021652189956595732,0.010784013741412874,9.926393951190553e-05,8.161576881241104e-05,0.0001695799541646482,0.044674343793851275,0.017192841368512266,0.031361277398760996,0.046143021502646736,,8.828022132725343e-05,0.0001403797063286558,0.041260859472592476,7.985908898538889e-05,0.029797545685406514,0.04019443895463206,0.00012596384707010776,8.902857433155218e-05,0.044674343793851275,0.09444166282867547,0.02553772360623633,0.031361277398760996,7.902393622261878e-05,0.05607751513216375,0.031361277398760996,0.0853786739353458,0.00010294164939991485,0.05607751513216375,0.00025436528293332406,0.058131976563753095,0.031361277398760996,0.15575886119806728,0.00018000907326487254,0.014424208833732778,0.08409332648714736,6.000104629485035e-05,7.577858395107576e-05
666d13679d894c45b489c9b3c86a0ca0,0.00032312315680586016,7.30738189405726e-05,0.00032312315680586016,0.05945791552580983,0.055312366458452285,0.025417162386384837,0.02399103912443299,0.025417162386384837,0.06966725284167667,0.03828573738476281,0.0002449697944413828,0.05472703910497794,0.060183841784367864,0.038653734296341814,0.00017533200671049234,0.020744591653519565,0.00040815696283303684,0.05472703910497794,0.008627834440097033,0.014348324754121766,0.04196335175094879,0.00017322067052016315,0.00014242370661713294,0.00029592572601509277,0.00024211499649271986,0.03943771032184637,0.05472703910497794,0.08084593301062137,,0.0001540535183992084,0.0002449697944413828,0.028898457678633995,0.04012349796016021,0.04063768616018979,0.012680645027892677,0.009206249585805461,0.11746788463783528,0.00024211499649271986,0.04659000209680252,0.06286336859432193,0.05472703910497794,0.00013790082568688352,0.27389632844516565,0.05472703910497794,0.035191799182498644,0.00017963846308322382,0.27389632844516565,0.0004438804774766851,0.05178109597929867,0.05472703910497794,0.1256097618752507,0.0003141250742613794,0.039614645624865615,0.05877114723897031,0.04926130759455989,0.034917184977877526
896c67bad7614ccdb40a6e449471d856,0.057563734426702845,0.03395149207193073,0.057563734426702845,5.715309800622138e-05,0.009461285534196775,8.24903710289349e-05,3.0442308227986294e-05,8.24903710289349e-05,0.06681641105311673,0.029047606530219743,9.83037375084579e-05,0.02196137078474863,0.013583244272319349,0.03724286527673064,0.031235041061596303,0.02394798688907941,0.00016378898887547995,0.02196137078474863,0.07749089616769299,0.03373168947375977,0.0332004882528677,6.951158760076344e-05,5.715309800622138e-05,0.00011875180349693444,0.03128411563557239,0.01203963599238404,0.02196137078474863,0.03828655364867933,,0.05531972929790282,9.83037375084579e-05,6.522986809339175e-05,5.592294731622282e-05,0.06147298940551794,0.17359064431743718,8.820873958052804e-05,6.234406546877508e-05,0.03128411563557239,0.03654031730734603,0.01788330908795002,0.02196137078474863,0.026771831545539443,0.013125747280003649,0.02196137078474863,3.8962534545264366e-05,7.208697856658233e-05,0.013125747280003649,0.0654513340574128,0.025994033348897515,0.02196137078474863,0.08930051853549281,0.055960744288019455,0.03964190820123365,0.017629885549455954,4.2016950024048943e-05,5.3065490876928536e-05
e6df1bad7aa24b62a7cfef30a0cc9335,0.00028402297410197425,6.423137106499759e-05,0.00028402297410197425,0.024128698225094006,0.010858232400256244,0.05558273268394565,0.008801338342181296,0.05558273268394565,0.04668960746093197,0.00023066846366956957,0.00021532672022078048,0.048104681088300696,0.1005432997701585,0.22458951266171598,0.00015411559633623327,0.03130046021502429,0.0003587670893978022,0.048104681088300696,0.0001363247293138626,0.0003321203022063428,0.009921933981946832,0.00015225974672757546,0.0001251894328339005,0.10860446009774936,0.00021281737297419292,8.19023856487491e-05,0.048104681088300696,0.00026901912563024834,,0.06065449634355144,0.00021532672022078048,0.039292482481751954,0.00012249488306226107,0.00014194803673242784,0.0001509494527275635,0.01994074939731413,0.08826000957407323,0.00021281737297419292,0.0002761120811234939,0.00012165531238017365,0.048104681088300696,0.00012121385242048445,0.08808487350339382,0.048104681088300696,0.05119070658556155,0.030433432525434522,0.08808487350339382,0.0003901678066189469,0.019265005899284267,0.048104681088300696,0.00016411415250191757,0.0002761137230573827,0.12816036116970797,0.00678129091354446,9.203487346125045e-05,0.04248468829090981
a5cc3384784b4b11a43a8e8143627b88,0.0003933752107341232,8.896121593094556e-05,0.0003933752107341232,0.0001733888593992392,0.014469053375080506,0.00025025609884822217,0.1140697390745312,0.00025025609884822217,0.30535714311054346,0.04422149219632305,0.000298230078786251,0.06662555773961434,0.020688789228472268,0.010152851299104112,0.0002134519412658999,0.018281349966910772,0.0004968967029605774,0.06662555773961434,0.10236220378049327,0.09889179252464801,0.08547847586572037,0.0002108815673966562,0.0001733888593992392,0.00036026463093382456,0.0002947546028848647,0.0001134357821442873,0.06662555773961434,0.011665282935817136,,0.0001875471750885131,0.000298230078786251,0.00019789185227098036,0.00016965687578909756,0.0001965997259181778,0.03828044131389572,0.19576979682160786,0.014005470213200685,0.0002947546028848647,0.0003824185294925997,0.00016849406036884303,0.06662555773961434,0.00016788263305306868,0.019991970511461645,0.06662555773961434,0.01612320551579548,0.0002186946889534585,0.019991970511461645,0.09955205711141574,0.020794898114319123,0.06662555773961434,0.05533981162568449,0.0003824208035906425,0.045662833265940575,0.026815760078086455,0.057096821057691226,0.00016098803490249654
f93ffcda9289464ea7e0e1ad1c854dd9,0.00012508531830319257,0.009852337955465954,0.00012508531830319257,5.513413167979266e-05,0.05244778155063908,0.024478948690384406,0.0391781234916029,0.024478948690384406,8.140853529166438e-05,0.00010158769124872691,9.483110098103712e-05,0.021185572627808895,0.0639548549603175,0.008045884852600091,6.78733770891461e-05,0.011576068498736216,0.00015800304787288717,0.021185572627808895,6.003817899850143e-05,0.02636594360423261,0.03722218635484795,6.705605046352437e-05,0.05706358058919298,0.00011455682718196913,0.060264246251936444,0.023192587467733727,0.021185572627808895,0.01913363185718923,,5.963618818031501e-05,9.483110098103712e-05,6.292558518044085e-05,5.394743677620258e-05,0.040195926305599546,6.647898960223144e-05,0.008782018403453846,6.0141725206827735e-05,0.060264246251936444,0.02565464128005347,0.034449563964987384,0.021185572627808895,5.3383263662779564e-05,0.01599835829509748,0.021185572627808895,0.011562099577007698,6.954046425017422e-05,0.01599835829509748,0.0001718321006844573,8.081393428343533e-05,0.021185572627808895,0.03254113432396496,0.00012160203957343251,0.029107912588423965,0.011806175114200065,0.036457467454521296,5.119092164247922e-05
4b7033be27b8429db79aea1855d4bf19,0.00014027379267380296,3.172270854642442e-05,0.00014027379267380296,6.182878903306109e-05,8.373612086858364e-05,0.1305794125673442,0.026679769894754644,0.1305794125673442,0.03184853018199475,0.00011392296820873596,0.00010634595952979206,0.023758029021965648,0.0472149072989409,0.13381934476068472,7.611489625661947e-05,0.044803218907029235,0.0001771885548184647,0.023758029021965648,6.73283098895349e-05,0.0001640281901904409,0.0269644411880747,7.519832581346527e-05,6.182878903306109e-05,0.0001284668803939245,0.00010510663846244762,0.03223963517517126,0.023758029021965648,0.00013286366419216686,,6.687750736968701e-05,0.10712544857013016,7.056631912694744e-05,6.0497999799509554e-05,7.010555937601367e-05,0.0291452460498249,0.024477798008283893,0.029628068569548645,0.00010510663846244762,0.0001363667461926631,0.026280271737442972,0.023758029021965648,5.9865322012715995e-05,0.04476491015060293,0.023758029021965648,0.14764475962493961,7.798440933751036e-05,0.04476491015060293,0.00019269679921740584,0.024137602009699995,0.023758029021965648,8.105300170057916e-05,0.00013636755711401416,0.2902620248708206,5.229571210579232e-05,0.019881593631722243,5.7406775044955446e-05
73a62bec93cc4232947f5f89d25a9482,0.0003014351431610373,6.816910707179542e-05,0.0003014351431610373,0.12835083276544104,0.000179941021773523,0.1373882511684973,0.0637565752435556,0.1373882511684973,0.00019618124511377517,0.0450997281994068,0.00022852743142124716,0.051053762381073425,0.07968244437197723,0.04499112514221201,0.00016356372927875127,0.00012079697629646036,0.00038076148345403675,0.051053762381073425,0.07002275688734755,0.0003524811017798578,0.04092999925891983,0.00016159410589092538,0.0001328642330003457,0.00027606320286103255,0.11211700263295524,0.042068895846272235,0.051053762381073425,0.0002855114763297147,,0.0001437134522705452,0.15354449568411255,0.0001516403606327483,0.00013000449252077077,0.00015065023140876314,0.0001602034836684609,0.049107450110141344,0.00014493171375820193,0.11211700263295524,0.0002930392689714947,0.03769225378968334,0.051053762381073425,0.0001286449276612078,0.08979088503886024,0.051053762381073425,0.06489235550156974,0.12602790236427827,0.08979088503886024,0.1015748318859267,0.00019474835400816373,0.051053762381073425,0.00017417525188087935,0.00029304101156495355,0.10903437937218886,0.00011237855029681453,0.16709538805819368,0.0001233617422345587
8794bdf303d041e28be9da05e4d6ea22,0.0001132344559508354,2.5607802962129032e-05,0.0001132344559508354,0.13224961681134678,0.023773178334559247,0.0856130691161867,0.035279166833935546,0.0856130691161867,0.0883005715848444,0.11336322296061041,8.584659073080363e-05,0.019178404172919005,0.007518075341479535,0.042881051163739824,6.144290179288925e-05,0.06021336361090239,0.00014303348632086055,0.019178404172919005,0.04821138159070238,0.012371861047245468,0.1301296331941008,6.070301051674381e-05,0.10326458849897717,0.00010370345758694101,0.054554677001217855,0.0867144271924124,0.019178404172919005,0.08659700272363305,,0.048309558524845635,8.584659073080363e-05,0.06248971378415871,4.8836336159680825e-05,0.036387674496074475,0.09841958952929199,0.007949990371011748,0.14128153035781804,0.054554677001217855,0.011888393980203067,0.08613867819729339,0.019178404172919005,4.8325614066735465e-05,0.014482638108341937,0.019178404172919005,0.08500784891808097,6.295204539393189e-05,0.014482638108341937,0.05715727631544421,7.315744170431396e-05,0.019178404172919005,0.01476177186556924,0.00011008119082555947,0.14976501020611263,0.00536492342666395,0.05556345855743059,0.0338293029192607
497c42d1454147ed92e91dd69a75a2fe,0.00013200345904892073,0.040272633327005494,0.00013200345904892073,0.1158007465323299,0.06572199836835889,8.397751000731367e-05,0.04978484315910316,8.397751000731367e-05,0.09558190407004075,0.00010720623989716834,0.00010007596035029556,0.02235729106132458,0.0797165712556806,8.227176659940907e-05,0.11940902302682006,0.1347944374837266,0.0001667417818687438,0.02235729106132458,6.335873314556836e-05,0.00015435733271305604,0.06332584780093016,7.076474466722669e-05,5.8183455837323144e-05,0.00012089266470934336,9.890970780487466e-05,0.050103161461289014,0.02235729106132458,0.00012503022069179192,,0.11257113569237787,0.00010007596035029556,0.05876289712689729,5.693112795236769e-05,6.597224014405348e-05,0.05723865594446807,8.979896948527477e-05,0.01860865055621298,9.890970780487466e-05,0.12079500110963318,5.654092629877959e-05,0.02235729106132458,5.6335751904367214e-05,5.4883986678516156e-05,0.02235729106132458,0.1367743114626031,0.05635721228444292,5.4883986678516156e-05,0.00018133568330546315,8.528354094209754e-05,0.02235729106132458,7.627423759515031e-05,0.00012832752931234408,6.664642432662954e-05,4.921243490895021e-05,4.2774432907856536e-05,0.07110639476876587
e188c6bd1fe34f119d9f2fc79b473a8c,0.06333248849190157,0.015605231341617508,0.06333248849190157,0.16327476901985458,0.0001699386981126436,0.0001811063466462003,0.028156881602996318,0.0001811063466462003,0.20568714569671015,0.051144209519218546,0.0002158243506454711,0.04821585332393887,0.059281779712480547,0.13337387314629362,0.03436526309974723,0.022817092057195214,0.00035959621742649744,0.04821585332393887,0.024598280340076936,0.03719514782371045,0.019787064813863307,0.00015261162633800954,0.00012547875164470133,0.00026071776645826246,0.00021330920417649845,0.016418791810667428,0.04821585332393887,0.0002696408417906953,,0.00013572489885529582,0.0002158243506454711,0.00014321117671375156,0.0001227779746387185,0.00014227608548425362,0.10639454115006006,0.00019366093725159704,0.02013419531427503,0.00021330920417649845,0.0678612626565336,0.00012193646366833495,0.04821585332393887,0.0849482296790075,0.03264873450148194,0.04821585332393887,0.02562044042026215,0.06084926545074242,0.03264873450148194,0.0003910695032180003,0.025962263667018495,0.04821585332393887,0.0001644934282152315,0.06156885457339569,0.05652830687555706,0.00010613179999201801,0.04132005858982787,0.00011650447277460726
923569d58b3942bab94100a763a87524,0.00029507580512109187,0.015516662947768559,0.00029507580512109187,0.00013006121354413092,0.014982329666380398,0.00018772031851293548,6.927644676033808e-05,0.00018772031851293548,0.10202090644719743,0.00023964498945393744,0.00022370621790059354,0.049976687791204365,0.0707678321820317,0.016449948340081663,0.0001601130465393402,0.03149440813863088,0.00037272860792239473,0.049976687791204365,0.013037132477328477,0.02031673469291702,0.011289009757217527,0.00015818497604014973,0.00013006121354413092,0.00027023913334819064,0.00022109921872576845,0.022662841046184334,0.049976687791204365,0.00027948807781942705,,0.00014068154824538077,0.00022370621790059354,0.00014844122365206887,0.00012726180463779404,0.00014747198305564225,0.01919537548949814,0.11382239560592008,0.12112372368459368,0.00022109921872576845,0.00028685705759817564,0.09559370244519311,0.049976687791204365,0.11866173658735538,0.00012268569834534838,0.049976687791204365,0.03537857064844244,0.00016404569901143175,0.00012268569834534838,0.0004053512925650894,0.017052141952751267,0.049976687791204365,0.0001705006992282332,0.00028685876342836677,0.00014897903023385143,0.009356913011730653,9.56164355072413e-05,0.00012075919559106045
a738e1a54f79446e980a7218dcfc3b23,0.00011359637945400184,0.030380464523572296,0.00011359637945400184,0.08235985764628428,6.781109984181843e-05,7.226735693992436e-05,0.033259926973212145,7.226735693992436e-05,0.15428162065443193,9.225698171047328e-05,8.612097628413448e-05,0.01923970278706538,0.01254427505147986,0.061380650701158786,6.163928751378016e-05,0.07547090046498005,0.00014349065441518892,0.01923970278706538,0.06459207987558804,0.00013283314137913334,0.0488341360274358,6.08970313740393e-05,5.007012675927115e-05,0.0001040349178155894,0.07294368936712776,0.04896851247166216,0.01923970278706538,0.05727898917402975,,0.08148649875392266,8.612097628413448e-05,5.7145944452059896e-05,0.046904744025647205,0.07236923266814152,0.09534177767572177,0.16408277932637738,5.46177787312609e-05,0.07294368936712776,0.025612759019565726,0.05585340146622123,0.01923970278706538,0.015652162805762083,0.08285142503796289,0.01923970278706538,0.01235899347866971,0.01620828275768197,0.08285142503796289,0.00015604952504830983,7.339126980338492e-05,0.01923970278706538,0.07737421674451633,0.000110433035764291,0.02520436874945788,4.2350060142747315e-05,0.010745931159593838,4.648909590975335e-05
4cb73e812fe34a0f88539c8029f66278,0.0005756006698925351,0.00013017123114785248,0.0005756006698925351,0.0002537087770117775,0.11977971743915629,0.01640585877637682,0.01025036333546804,0.01640585877637682,0.08431220337601919,0.00046747247341905507,0.0004363809117791439,0.09748889767435252,0.05714304250030988,0.06888544662106032,0.07465095058758349,0.0002306659394392161,0.12964361683776518,0.09748889767435252,0.043399295818001525,0.0006730746660171434,0.00020757758687222236,0.0003085694475637524,0.0002537087770117775,0.0005271520859616491,0.07690341386830406,0.0001659832912963256,0.09748889767435252,0.028871819757389356,,0.0002744257306298951,0.0004363809117791439,0.00028956243206295685,0.0002482480051903488,0.00028767174659533187,0.09119965397680282,0.006108758737212209,0.05995614054156105,0.07690341386830406,0.0005595684622436334,0.0002465465321015622,0.09748889767435252,0.0002456518697971086,0.060459819923058405,0.09748889767435252,0.007748950954470737,0.09232783545220473,0.060459819923058405,0.0007907136793086829,0.07730067363679033,0.09748889767435252,0.13857704551800365,0.0005595717897851793,0.054901300501851824,0.07484197962838766,0.0001865177807720246,0.00023556344732965565
7b06d357a8b345849b8cf49fbd4dbf42,0.0006898852301169803,0.08528358048061048,0.0006898852301169803,0.0003040822347273257,0.03502858509642166,0.1293027918254107,0.07278849052555335,0.1293027918254107,0.1230798822081943,0.0005602883592165904,0.0005230236194784468,0.11684515693575928,0.00029683605993576385,0.00042997416159775906,0.000374343216351451,0.0002764642798971781,0.0008714369561482652,0.11684515693575928,0.045555526095450945,0.024153550189167906,0.03946604642852031,0.0003698354006073919,0.0003040822347273257,0.0006318172600427943,0.0005169284730976688,0.0001989389990336848,0.11684515693575928,0.0006534412294572288,,0.00032891250519387366,0.0005230236194784468,0.00034705457364092655,0.0002975372356998819,0.00034478849570332643,0.06713466010105568,0.0004693133284079875,0.016485377814596573,0.0005169284730976688,0.023691668658070562,0.00029549793794573826,0.11684515693575928,0.0002944256419216558,0.00028683833023961184,0.11684515693575928,0.03763251780382369,0.0003835377311459311,0.00028683833023961184,0.0009477085714795298,0.0359686997388115,0.11684515693575928,0.0003986294778519876,0.0006706738423966618,0.0003483119617798125,0.021876399129482384,0.000223550577404367,0.00028233417987249675
747c7431975e4c2ebadfd8a3d41d36b1,0.00025488884971653736,5.76427323819067e-05,0.00025488884971653736,0.00011234792056026432,0.02689531636057634,0.025021698323219977,5.984155095313622e-05,0.025021698323219977,0.000165887797217772,0.00020700726607245537,0.0001932392272274565,0.04317026419199307,0.008516365723980025,0.0570032175449,0.0001383069351967878,0.00597380448495691,0.0003219659642741566,0.04317026419199307,0.008476770033664508,0.00029805251516903627,0.012696596657011928,0.00013664145241852553,0.00011234792056026432,0.00023343473321795125,0.00019098728040785727,7.350111353863464e-05,0.04317026419199307,0.0002414240457147795,,0.00012152185094908529,0.0001932392272274565,0.01429554394851539,0.01982283020061102,0.0400383742753465,0.012469705995976493,0.487502452217283,0.04936000735053888,0.00019098728040785727,0.023062630480901163,0.012020228143768422,0.04317026419199307,0.00010878014185597052,0.10958937118200093,0.04317026419199307,0.030140114964135472,0.00014170399197863733,0.10958937118200093,0.00035014570120592395,0.008726771177233635,0.04317026419199307,0.021414247485644237,0.00024779090312524696,0.14497815321019777,9.50255471793627e-05,0.01836950177093883,0.00010431276276368481
752362f652774c52a421161adf67a46d,0.04623898024015588,0.09510751363175395,0.04623898024015588,0.05608110842879437,0.06609327569795437,0.0001322255446351409,0.06306871556801621,0.0001322255446351409,0.03579065518423393,0.02544531017474847,0.00015757312119697476,0.03520234151849169,0.010931147876781566,0.07243715230943111,0.14509549708699956,8.329134260956179e-05,0.00026254080311631495,0.03520234151849169,0.011146722856680046,0.03838901427584365,0.011890071280620114,0.049908590725293585,0.13384273434720867,0.0001903497547402185,0.0001557368155243373,0.0603743438058559,0.03520234151849169,0.006163479717818648,,9.90925994810653e-05,0.00015757312119697476,0.00010455832271746893,8.964006434031104e-05,0.045209525227432636,0.04511737035561646,0.00014139163743758014,0.05671238658821153,0.0001557368155243373,0.02078336667690678,0.050522634334001885,0.03520234151849169,0.019347262592202794,0.04862273498390448,0.03520234151849169,6.245386323703133e-05,0.00011554972881288964,0.04862273498390448,0.00028551941448087825,0.020900331399651532,0.03520234151849169,0.0292393942281108,0.04495135305463814,0.00010493714035824373,0.019053368242873903,0.014689928823630504,0.03479299170768726
